cluster,stock_1,stock_2,pvalue,beta,spread_std
0,COALINDIA,NTPC,0.04082209580080779,1.1866672091167774,16.33216236586676
0,BALKRISIND,HINDALCO,0.0409334685743053,2.8562693001974733,223.01244219128367
0,JSWSTEEL,PFC,0.04116202732910191,0.7739137864522306,77.90911475591896
0,EICHERMOT,TVSMOTOR,0.04147526663921048,1.078116285152185,220.16887334278482
0,DRREDDY,PFC,0.04158283741851994,0.9934395223927254,71.06549692203899
0,UBL,SIEMENS,0.04171260036725909,0.1948342567399584,122.56094554810217
0,UBL,BALKRISIND,0.04176018429740988,0.5039851631439832,132.5193404506137
0,ONGC,UPL,0.04198979038419512,-0.4208146185793828,50.75212451087546
0,OFSS,ASHOKA,0.04231546966083792,47.04004248861736,725.8222559274013
0,TCS,TATAPOWER,0.04232084764605438,3.388806007266233,198.2101731295062
0,TCS,UBL,0.04232621540347293,1.442483399621577,236.10482590349594
0,AXISBANK,CHOLAFIN,0.04252134316157519,0.5339061927519417,61.9245071892257
0,ADANIPORTS,UPL,0.04257803189792924,-1.7243154689480202,228.4350171479518
0,BALKRISIND,JSWSTEEL,0.042932837764869176,2.2972206431279663,214.42904643226942
0,NTPC,UPL,0.04318670248981702,-0.7046846801533431,77.25002386341805
0,DRREDDY,LUPIN,0.04321249510913849,0.34259470258720254,62.00078866468663
