cluster,stock_1,stock_2,pvalue,beta,spread_std
0,UBL,POWERGRID,0.02580398726092941,2.791675853585666,115.89469973438673
0,TCS,CIPLA,0.026004207493609332,1.494865245947414,214.89572210429264
0,MARICO,UBL,0.02644566985668882,0.2467424860154934,33.87056158750736
0,AXISBANK,NTPC,0.026690941994651825,1.6662200737016841,63.78433547352138
0,BANDHANBNK,LUPIN,0.026777916214054346,-0.06363023967847206,40.94247439292059
0,LUPIN,ASHOKA,0.02717112014126717,7.7098251465268,138.29738759371992
0,TCS,SUNPHARMA,0.027241263493974814,1.0217324859478016,193.0843994001928
0,MARICO,HINDALCO,0.027362808437277213,0.4994191986624696,37.50274273910022
0,BANDHANBNK,HEROMOTOCO,0.027478398223014518,-0.031914530713532716,37.975444441375636
0,TATACONSUM,IRB,0.02773809412039746,9.03148169408148,65.5236957019949
0,APLAPOLLO,UPL,0.02831988947905608,-1.7732345666495082,301.78539935622615
0,UBL,SUNPHARMA,0.02843053631300004,0.5649698122125003,114.22154424078839
0,MARUTI,ONGC,0.02846561969071471,27.27109374797946,678.0195101899637
0,AXISBANK,NCC,0.028466341884989314,1.8895728051125755,70.05400486855682
0,UBL,M&M,0.028922228858008988,0.29243029032263146,120.20148165087808
0,TCS,DRREDDY,0.02893972007089204,1.9989963000975008,254.72351581580347
0,IDFCFIRSTB,UPL,0.028951828585206833,-0.10580575208636024,13.200241845116887
0,AXISBANK,UPL,0.029140604808810713,-1.1628353711445611,144.46994415383685
0,NESTLEIND,APLAPOLLO,0.029323941414634916,0.4104710086370104,73.5749671194817
0,UBL,ADANIPORTS,0.02933061891603017,0.7331426405297189,120.3131488512399
0,COLPAL,GAIL,0.029426022406790073,12.860744522773276,148.84454105074337
0,ONGC,IRB,0.029564073612871868,3.5059987842085163,15.665390459645986
0,BALKRISIND,TATASTEEL,0.029918804635104615,12.980986572530998,196.75782450946718
0,AXISBANK,PFC,0.029977680961099665,1.0855476490510756,66.91889676059465
0,AXISBANK,CIPLA,0.03009297623231847,0.6703834096265376,77.13884467658349
0,ESCORTS,ONGC,0.03012656582936417,12.747003839216122,342.2877034950352
0,BAJAJ-AUTO,ADANIPORTS,0.030681301749895154,8.259873018862509,846.0935875922788
0,HINDALCO,NBCC,0.031360500501081565,3.017416071585812,59.99941588322489
0,DRREDDY,NBCC,0.031409534868055415,4.795008640486169,74.79808102175477
0,HINDALCO,HINDPETRO,0.03141601166604957,1.1438921744458022,54.54836714428212
0,HINDALCO,DEEPAKNTR,0.03193963256922317,0.24133357594246876,60.06619913521532
0,TORNTPHARM,ASHOKLEY,0.0320250977011488,32.29794095833552,231.1302534091274
0,BANDHANBNK,TATASTEEL,0.03205798906496562,-1.4025166341208841,34.501490752374785
0,IOC,UPL,0.03206026514379392,-0.27436748054387494,29.695215892076767
0,BRITANNIA,ASHOKLEY,0.03208433281730449,37.85289295687447,372.9085688840312
0,COALINDIA,JINDALSTEL,0.03208681723609082,0.5261774418140661,35.49639790492818
0,BANDHANBNK,BALKRISIND,0.03241475066384734,-0.0836816558741638,38.195497984223955
0,AXISBANK,NESTLEIND,0.03249107389825703,1.0520381972835349,68.62720610690937
0,CIPLA,COALINDIA,0.03285241841980031,1.9248712029455375,69.24460050276197
0,AXISBANK,TVSMOTOR,0.0329630412560285,0.24224410820906642,57.427973438051
0,NCC,PFC,0.03316306487082624,0.5584279240787084,17.85302374339885
0,BANDHANBNK,AARTIIND,0.03331201944641596,0.16834270987447456,41.65432442839452
0,BAJFINANCE,TATACHEM,0.03332999497051471,0.3456097434468622,55.37132691408834
0,HCLTECH,ASHOKA,0.03373453447502661,4.692387483035531,120.568447592215
0,NMDC,UPL,0.033769582502319075,-0.1282267299935547,14.543388351851084
0,MARICO,PIDILITIND,0.03382735027595531,0.30121749367675177,34.5749524104188
0,DABUR,DEEPAKNTR,0.03388536019552951,0.052647167404217876,29.229580458282754
0,MARICO,GLENMARK,0.03400498289796908,0.14527866992054272,38.629615954002375
0,UBL,ALKEM,0.034704440151601394,0.20170400234871003,128.16329699795094
0,PFC,UPL,0.03490868105072939,-1.1617561843511182,110.05694946942536
0,HCLTECH,KEC,0.03535708450805309,1.379272845096863,109.57615631068929
0,TCS,LUPIN,0.03566968677086118,0.7714638709184714,231.01036905281387
0,BANDHANBNK,BPCL,0.035740492695278556,-0.5362315117837494,38.805247899058664
0,DRREDDY,GLENMARK,0.03577445289376859,0.4058795505422659,67.70648737139776
0,IOC,ADANIPORTS,0.035824410795119284,0.1332986519995744,12.421242569516886
0,ALKEM,PFC,0.03588215152905814,6.087459393595676,311.625471466405
0,JINDALSTEL,PFC,0.03604570555561782,1.3511613570574337,72.11364793506229
0,MARICO,DRREDDY,0.036122467487002166,0.28226300581233854,47.98733344828292
1,HDFCBANK,ICICIBANK,0.036259353685654624,0.2070272434051098,42.35308489458314
0,BALKRISIND,DEEPAKNTR,0.03636343869808225,0.7903968566199697,235.65963987556555
0,TATACONSUM,TATASTEEL,0.03648809354807998,5.9029100896124955,79.50237119692586
